SDATE,energy,temphigh,templow,is_holiday,wind,humidity,tempavg,hour,weekofyear,dayofweek,season
2019-12-07 05:00:00,210.0,-1,-5,1,3,80,-3,5,49,6,4
2019-12-07 06:00:00,192.21799999999348,5,-5,1,3,75,0,6,49,6,4
2019-12-07 07:00:00,70.59400000004098,5,-5,1,3,75,0,7,49,6,4
2019-12-07 08:00:00,75.99999999994179,5,-5,1,3,75,0,8,49,6,4
2019-12-07 09:00:00,63.907000000006526,5,-5,1,3,75,0,9,49,6,4
2019-12-07 10:00:00,87.21799999999348,5,-5,1,3,75,0,10,49,6,4
2019-12-07 11:00:00,109.28100000007545,5,-5,1,3,75,0,11,49,6,4
2019-12-07 12:00:00,65.78199999994831,6,2,1,6,45,4,12,49,6,4
2019-12-07 13:00:00,41.52999999996973,6,2,1,6,45,4,13,49,6,4
2019-12-07 14:00:00,44.68900000001304,6,2,1,6,45,4,14,49,6,4
2019-12-07 15:00:00,56.90500000002794,6,2,1,6,45,4,15,49,6,4
2019-12-07 16:00:00,58.28200000000652,6,2,1,6,45,4,16,49,6,4
2019-12-07 17:00:00,55.62399999995251,6,2,1,6,45,4,17,49,6,4
2019-12-07 18:00:00,72.0010000000475,2,-3,1,8,87,0,18,49,6,4
2019-12-07 19:00:00,75.78099999995902,2,-3,1,8,87,0,19,49,6,4
2019-12-07 20:00:00,67.40700000000652,2,-3,1,8,87,0,20,49,6,4
2019-12-07 21:00:00,50.68700000003446,2,-3,1,8,87,0,21,49,6,4
2019-12-07 22:00:00,50.53099999995902,2,-3,1,8,87,0,22,49,6,4
2019-12-07 23:00:00,139.375,2,-3,1,8,87,0,23,49,6,4
2019-12-08 00:00:00,213.90600000001723,-2,-4,1,8,96,-3,0,49,7,4
2019-12-08 01:00:00,216.0009999999893,-2,-4,1,8,96,-3,1,49,7,4
2019-12-08 02:00:00,215.18700000003446,-2,-4,1,8,96,-3,2,49,7,4
2019-12-08 03:00:00,219.21799999999348,-2,-4,1,8,96,-3,3,49,7,4
2019-12-08 04:00:00,216.5,-2,-4,1,8,96,-3,4,49,7,4
2019-12-08 05:00:00,232.59399999998277,-2,-4,1,8,96,-3,5,49,7,4
2019-12-08 06:00:00,237.5000000000582,-1,-2,1,7,94,-1,6,49,7,4
2019-12-08 07:00:00,82.90699999994831,-1,-2,1,7,94,-1,7,49,7,4
2019-12-08 08:00:00,46.59399999998277,-1,-2,1,7,94,-1,8,49,7,4
2019-12-08 09:00:00,49.99900000001071,-1,-2,1,7,94,-1,9,49,7,4
2019-12-08 10:00:00,53.81300000002375,-1,-2,1,7,94,-1,10,49,7,4
2019-12-08 11:00:00,54.18799999996554,-1,-2,1,7,94,-1,11,49,7,4
2019-12-08 12:00:00,53.310999999986954,0,-1,1,4,84,0,12,49,7,4
2019-12-08 13:00:00,54.314000000013046,0,-1,1,4,84,0,13,49,7,4
2019-12-08 14:00:00,54.28000000008615,0,-1,1,4,84,0,14,49,7,4
2019-12-08 15:00:00,57.2819999998901,0,-1,1,4,84,0,15,49,7,4
2019-12-08 16:00:00,62.34400000004098,0,-1,1,4,84,0,16,49,7,4
2019-12-08 17:00:00,78.34399999998277,0,-1,1,4,84,0,17,49,7,4
2019-12-08 18:00:00,75.93600000004517,-1,-3,1,7,87,-2,18,49,7,4
2019-12-08 19:00:00,57.59400000004098,-1,-3,1,7,87,-2,19,49,7,4
2019-12-08 20:00:00,60.71899999992456,-1,-3,1,7,87,-2,20,49,7,4
2019-12-08 21:00:00,54.78200000000652,-1,-3,1,7,87,-2,21,49,7,4
2019-12-08 22:00:00,53.49900000006892,-1,-3,1,7,87,-2,22,49,7,4
2019-12-08 23:00:00,140.71899999992456,-1,-3,1,7,87,-2,23,49,7,4
2019-12-09 00:00:00,216.40700000000652,-3,-4,0,8,90,-3,0,50,1,4
2019-12-09 01:00:00,218.56200000003446,-3,-4,0,8,90,-3,1,50,1,4
2019-12-09 02:00:00,217.53099999995902,-3,-4,0,8,90,-3,2,50,1,4
2019-12-09 03:00:00,230.0009999999893,-3,-4,0,8,90,-3,3,50,1,4
2019-12-09 04:00:00,242.15600000001723,-3,-4,0,8,90,-3,4,50,1,4
2019-12-09 05:00:00,241.53100000001723,-3,-4,0,8,90,-3,5,50,1,4
2019-12-09 06:00:00,279.21899999998277,1,-3,0,6,83,-1,6,50,1,4
2019-12-09 07:00:00,169.875,1,-3,0,6,83,-1,7,50,1,4
2019-12-09 08:00:00,163.125,1,-3,0,6,83,-1,8,50,1,4
2019-12-09 09:00:00,135.37400000006892,1,-3,0,6,83,-1,9,50,1,4
2019-12-09 10:00:00,173.59399999998277,1,-3,0,6,83,-1,10,50,1,4
2019-12-09 11:00:00,348.90600000001723,1,-3,0,6,83,-1,11,50,1,4
2019-12-09 12:00:00,287.0319999998901,4,0,0,6,64,2,12,50,1,4
2019-12-09 13:00:00,177.06200000003446,4,0,0,6,64,2,13,50,1,4
2019-12-09 14:00:00,165.68799999996554,4,0,0,6,64,2,14,50,1,4
2019-12-09 15:00:00,149.2180000001099,4,0,0,6,64,2,15,50,1,4
2019-12-09 16:00:00,127.06399999989662,4,0,0,6,64,2,16,50,1,4
2019-12-09 17:00:00,248.15500000002794,4,0,0,6,64,2,17,50,1,4
2019-12-09 18:00:00,245.09400000004098,0,-4,0,5,85,-2,18,50,1,4
2019-12-09 19:00:00,240.81299999996554,0,-4,0,5,85,-2,19,50,1,4
2019-12-09 20:00:00,238.18799999996554,0,-4,0,5,85,-2,20,50,1,4
2019-12-09 21:00:00,223.875,0,-4,0,5,85,-2,21,50,1,4
2019-12-09 22:00:00,61.03000000002794,0,-4,0,5,85,-2,22,50,1,4
2019-12-09 23:00:00,256.969000000041,0,-4,0,5,85,-2,23,50,1,4
2019-12-10 00:00:00,272.625,-2,-4,0,5,93,-3,0,50,2,4
2019-12-10 01:00:00,276.1569999999483,-2,-4,0,5,93,-3,1,50,2,4
2019-12-10 02:00:00,266.65600000001723,-2,-4,0,5,93,-3,2,50,2,4
2019-12-10 03:00:00,274.405999999959,-2,-4,0,5,93,-3,3,50,2,4
2019-12-10 04:00:00,185.78200000000652,-2,-4,0,5,93,-3,4,50,2,4
2019-12-10 05:00:00,219.4680000000517,-2,-4,0,5,93,-3,5,50,2,4
2019-12-10 06:00:00,229.2499999999418,0,-2,0,4,96,-1,6,50,2,4
2019-12-10 07:00:00,126.25,0,-2,0,4,96,-1,7,50,2,4
2019-12-10 08:00:00,160.0,0,-2,0,4,96,-1,8,50,2,4
2019-12-10 09:00:00,216.31200000009267,0,-2,0,4,96,-1,9,50,2,4
2019-12-10 10:00:00,210.62599999993108,0,-2,0,4,96,-1,10,50,2,4
2019-12-10 11:00:00,309.78000000008615,0,-2,0,4,96,-1,11,50,2,4
2019-12-10 12:00:00,337.18799999996554,5,0,0,11,66,2,12,50,2,4
2019-12-10 13:00:00,319.5009999999311,5,0,0,11,66,2,13,50,2,4
2019-12-10 14:00:00,333.25,5,0,0,11,66,2,14,50,2,4
2019-12-10 15:00:00,338.06200000003446,5,0,0,11,66,2,15,50,2,4
2019-12-10 16:00:00,362.2179999999935,5,0,0,11,66,2,16,50,2,4
2019-12-10 17:00:00,338.9070000000065,5,0,0,11,66,2,17,50,2,4
2019-12-10 18:00:00,279.78000000002794,5,-1,0,19,36,2,18,50,2,4
2019-12-10 19:00:00,184.59400000004098,5,-1,0,19,36,2,19,50,2,4
2019-12-10 20:00:00,83.00099999993108,5,-1,0,19,36,2,20,50,2,4
2019-12-10 21:00:00,79.0,5,-1,0,19,36,2,21,50,2,4
2019-12-10 22:00:00,85.5,5,-1,0,19,36,2,22,50,2,4
2019-12-10 23:00:00,237.99900000006892,5,-1,0,19,36,2,23,50,2,4
2019-12-11 00:00:00,245.21899999992456,1,-2,0,8,43,0,0,50,3,4
2019-12-11 01:00:00,255.375,1,-2,0,8,43,0,1,50,3,4
2019-12-11 02:00:00,259.84499999997206,1,-2,0,8,43,0,2,50,3,4
2019-12-11 03:00:00,265.06200000003446,1,-2,0,8,43,0,3,50,3,4
2019-12-11 04:00:00,276.90500000002794,1,-2,0,8,43,0,4,50,3,4
2019-12-11 05:00:00,188.59499999997206,1,-2,0,8,43,0,5,50,3,4
2019-12-11 06:00:00,233.625,5,-3,0,19,37,1,6,50,3,4
2019-12-11 07:00:00,135.18700000003446,5,-3,0,19,37,1,7,50,3,4
2019-12-11 08:00:00,165.71899999992456,5,-3,0,19,37,1,8,50,3,4
2019-12-11 09:00:00,179.78200000000652,5,-3,0,19,37,1,9,50,3,4
2019-12-11 10:00:00,202.59200000006237,5,-3,0,19,37,1,10,50,3,4
2019-12-11 11:00:00,336.7820000000065,5,-3,0,19,37,1,11,50,3,4
2019-12-11 12:00:00,361.09399999998277,5,0,0,35,17,2,12,50,3,4
2019-12-11 13:00:00,329.03100000001723,5,0,0,35,17,2,13,50,3,4
2019-12-11 14:00:00,317.46899999998277,5,0,0,35,17,2,14,50,3,4
2019-12-11 15:00:00,328.90600000001723,5,0,0,35,17,2,15,50,3,4
2019-12-11 16:00:00,353.6259999999311,5,0,0,35,17,2,16,50,3,4
2019-12-11 17:00:00,269.8740000000689,5,0,0,35,17,2,17,50,3,4
2019-12-11 18:00:00,163.43799999996554,0,-4,0,11,29,-2,18,50,3,4
2019-12-11 19:00:00,87.18799999996554,0,-4,0,11,29,-2,19,50,3,4
2019-12-11 20:00:00,68.81200000003446,0,-4,0,11,29,-2,20,50,3,4
2019-12-11 21:00:00,67.46800000005169,0,-4,0,11,29,-2,21,50,3,4
2019-12-11 22:00:00,76.12599999993108,0,-4,0,11,29,-2,22,50,3,4
2019-12-11 23:00:00,208.4680000000517,0,-4,0,11,29,-2,23,50,3,4
2019-12-12 00:00:00,296.81200000003446,-2,-6,0,3,46,-4,0,50,4,4
2019-12-12 01:00:00,261.3759999999311,-2,-6,0,3,46,-4,1,50,4,4
2019-12-12 02:00:00,270.43700000003446,-2,-6,0,3,46,-4,2,50,4,4
2019-12-12 03:00:00,284.68700000003446,-2,-6,0,3,46,-4,3,50,4,4
2019-12-12 04:00:00,254.62599999993108,-2,-6,0,3,46,-4,4,50,4,4
2019-12-12 05:00:00,248.5,-2,-6,0,3,46,-4,5,50,4,4
2019-12-12 06:00:00,267.93799999996554,3,-7,0,5,39,-2,6,50,4,4
2019-12-12 07:00:00,137.46799999999348,3,-7,0,5,39,-2,7,50,4,4
2019-12-12 08:00:00,185.37400000006892,3,-7,0,5,39,-2,8,50,4,4
2019-12-12 09:00:00,203.31299999996554,3,-7,0,5,39,-2,9,50,4,4
2019-12-12 10:00:00,172.09400000004098,3,-7,0,5,39,-2,10,50,4,4
2019-12-12 11:00:00,353.56299999996554,3,-7,0,5,39,-2,11,50,4,4
2019-12-12 12:00:00,315.43700000003446,5,-1,0,10,21,2,12,50,4,4
2019-12-12 13:00:00,306.46899999998277,5,-1,0,10,21,2,13,50,4,4
2019-12-12 14:00:00,313.625,5,-1,0,10,21,2,14,50,4,4
2019-12-12 15:00:00,259.90600000001723,5,-1,0,10,21,2,15,50,4,4
2019-12-12 16:00:00,368.18799999996554,5,-1,0,10,21,2,16,50,4,4
2019-12-12 17:00:00,124.81200000003446,5,-1,0,10,21,2,17,50,4,4
2019-12-12 18:00:00,88.96899999992456,0,-3,0,4,68,-1,18,50,4,4
2019-12-12 19:00:00,64.09400000004098,0,-3,0,4,68,-1,19,50,4,4
2019-12-12 20:00:00,58.93700000003446,0,-3,0,4,68,-1,20,50,4,4
2019-12-12 21:00:00,52.5,0,-3,0,4,68,-1,21,50,4,4
2019-12-12 22:00:00,67.37599999993108,0,-3,0,4,68,-1,22,50,4,4
2019-12-12 23:00:00,247.34299999999348,0,-3,0,4,68,-1,23,50,4,4
2019-12-13 00:00:00,246.65600000007544,-3,-4,0,3,80,-3,0,50,5,4
2019-12-13 01:00:00,305.62500000000006,-3,-4,0,3,80,-3,1,50,5,4
2019-12-13 02:00:00,283.06299999996554,-3,-4,0,3,80,-3,2,50,5,4
2019-12-13 03:00:00,277.0,-3,-4,0,3,80,-3,3,50,5,4
2019-12-13 04:00:00,210.18799999996554,-3,-4,0,3,80,-3,4,50,5,4
2019-12-13 05:00:00,224.875,-3,-4,0,3,80,-3,5,50,5,4
2019-12-13 06:00:00,252.78100000001723,6,-5,0,7,68,0,6,50,5,4
2019-12-13 07:00:00,111.18600000004517,6,-5,0,7,68,0,7,50,5,4
2019-12-13 08:00:00,169.62599999993108,6,-5,0,7,68,0,8,50,5,4
2019-12-13 09:00:00,144.09400000004098,6,-5,0,7,68,0,9,50,5,4
2019-12-13 10:00:00,204.65599999995902,6,-5,0,7,68,0,10,50,5,4
2019-12-13 11:00:00,196.09400000004098,6,-5,0,7,68,0,11,50,5,4
2019-12-13 12:00:00,172.53100000001723,10,4,0,22,24,7,12,50,5,4
2019-12-13 13:00:00,149.18699999997625,10,4,0,22,24,7,13,50,5,4
2019-12-13 14:00:00,291.40600000007544,10,4,0,22,24,7,14,50,5,4
2019-12-13 15:00:00,313.9069999999483,10,4,0,22,24,7,15,50,5,4
2019-12-13 16:00:00,308.81199999997625,10,4,0,22,24,7,16,50,5,4
2019-12-13 17:00:00,152.46900000004098,10,4,0,22,24,7,17,50,5,4
2019-12-13 18:00:00,104.84399999992456,6,-1,0,17,31,2,18,50,5,4
2019-12-13 19:00:00,86.18700000003446,6,-1,0,17,31,2,19,50,5,4
2019-12-13 20:00:00,76.40700000000652,6,-1,0,17,31,2,20,50,5,4
2019-12-13 21:00:00,94.0,6,-1,0,17,31,2,21,50,5,4
2019-12-13 22:00:00,95.75,6,-1,0,17,31,2,22,50,5,4
2019-12-13 23:00:00,247.75,6,-1,0,17,31,2,23,50,5,4
2019-12-14 00:00:00,254.9680000000517,0,-2,1,11,47,-1,0,50,6,4
2019-12-14 01:00:00,260.6259999999311,0,-2,1,11,47,-1,1,50,6,4
2019-12-14 02:00:00,267.4680000000517,0,-2,1,11,47,-1,2,50,6,4
2019-12-14 03:00:00,274.31200000003446,0,-2,1,11,47,-1,3,50,6,4
2019-12-14 04:00:00,284.09399999998277,0,-2,1,11,47,-1,4,50,6,4
2019-12-14 05:00:00,253.81199999997625,0,-2,1,11,47,-1,5,50,6,4
2019-12-14 06:00:00,213.68799999996554,5,-4,1,6,45,0,6,50,6,4
2019-12-14 07:00:00,64.90700000000652,5,-4,1,6,45,0,7,50,6,4
2019-12-14 08:00:00,123.31200000003446,5,-4,1,6,45,0,8,50,6,4
2019-12-14 09:00:00,162.18799999996554,5,-4,1,6,45,0,9,50,6,4
2019-12-14 10:00:00,174.0930000000517,5,-4,1,6,45,0,10,50,6,4
2019-12-14 11:00:00,105.40600000001723,5,-4,1,6,45,0,11,50,6,4
2019-12-14 12:00:00,75.12599999993108,6,1,1,8,46,3,12,50,6,4
2019-12-14 13:00:00,72.56200000003446,6,1,1,8,46,3,13,50,6,4
2019-12-14 14:00:00,71.81200000003446,6,1,1,8,46,3,14,50,6,4
2019-12-14 15:00:00,67.90699999994831,6,1,1,8,46,3,15,50,6,4
2019-12-14 16:00:00,70.68699999997625,6,1,1,8,46,3,16,50,6,4
2019-12-14 17:00:00,68.5,6,1,1,8,46,3,17,50,6,4
2019-12-14 18:00:00,68.21999999997206,1,-2,1,3,80,0,18,50,6,4
2019-12-14 19:00:00,69.81200000003446,1,-2,1,3,80,0,19,50,6,4
2019-12-14 20:00:00,87.37400000006892,1,-2,1,3,80,0,20,50,6,4
2019-12-14 21:00:00,86.40599999995902,1,-2,1,3,80,0,21,50,6,4
2019-12-14 22:00:00,68.78200000000652,1,-2,1,3,80,0,22,50,6,4
2019-12-14 23:00:00,64.93799999996554,1,-2,1,3,80,0,23,50,6,4
2019-12-15 00:00:00,63.78000000002794,3,-1,1,4,70,1,0,50,7,4
2019-12-15 01:00:00,63.59400000004098,3,-1,1,4,70,1,1,50,7,4
2019-12-15 02:00:00,63.50099999993108,3,-1,1,4,70,1,2,50,7,4
2019-12-15 03:00:00,64.40600000001723,3,-1,1,4,70,1,3,50,7,4
2019-12-15 04:00:00,61.99900000001071,3,-1,1,4,70,1,4,50,7,4
2019-12-15 05:00:00,63.782999999937594,3,-1,1,4,70,1,5,50,7,4
2019-12-15 06:00:00,64.18700000003446,5,0,1,2,65,2,6,50,7,4
2019-12-15 07:00:00,84.43799999996554,5,0,1,2,65,2,7,50,7,4
2019-12-15 08:00:00,87.56200000003446,5,0,1,2,65,2,8,50,7,4
2019-12-15 09:00:00,81.71800000005169,5,0,1,2,65,2,9,50,7,4
2019-12-15 10:00:00,75.09399999998277,5,0,1,2,65,2,10,50,7,4
2019-12-15 11:00:00,95.18799999996554,5,0,1,2,65,2,11,50,7,4
2019-12-15 12:00:00,97.0,5,4,1,4,53,4,12,50,7,4
2019-12-15 13:00:00,91.84299999999348,5,4,1,4,53,4,13,50,7,4
2019-12-15 14:00:00,219.68700000003446,5,4,1,4,53,4,14,50,7,4
2019-12-15 15:00:00,228.90700000000652,5,4,1,4,53,4,15,50,7,4
2019-12-15 16:00:00,226.31299999996554,5,4,1,4,53,4,16,50,7,4
2019-12-15 17:00:00,218.18700000003446,5,4,1,4,53,4,17,50,7,4
2019-12-15 18:00:00,70.81299999996554,4,2,1,4,68,3,18,50,7,4
2019-12-15 19:00:00,76.06200000003446,4,2,1,4,68,3,19,50,7,4
2019-12-15 20:00:00,70.31299999996554,4,2,1,4,68,3,20,50,7,4
2019-12-15 21:00:00,54.21899999998277,4,2,1,4,68,3,21,50,7,4
2019-12-15 22:00:00,54.31199999997625,4,2,1,4,68,3,22,50,7,4
2019-12-15 23:00:00,169.68700000003446,4,2,1,4,68,3,23,50,7,4
2019-12-16 00:00:00,223.78200000000652,2,1,0,3,92,1,0,51,1,4
2019-12-16 01:00:00,224.18700000003446,2,1,0,3,92,1,1,51,1,4
2019-12-16 02:00:00,225.7819999999483,2,1,0,3,92,1,2,51,1,4
2019-12-16 03:00:00,225.7490000000107,2,1,0,3,92,1,3,51,1,4
2019-12-16 04:00:00,226.18800000002375,2,1,0,3,92,1,4,51,1,4
2019-12-16 05:00:00,234.28100000001723,2,1,0,3,92,1,5,51,1,4
2019-12-16 06:00:00,289.09399999992456,2,1,0,9,98,1,6,51,1,4
2019-12-16 07:00:00,156.90600000007544,2,1,0,9,98,1,7,51,1,4
2019-12-16 08:00:00,180.625,2,1,0,9,98,1,8,51,1,4
2019-12-16 09:00:00,164.40599999995902,2,1,0,9,98,1,9,51,1,4
2019-12-16 10:00:00,197.06299999996554,2,1,0,9,98,1,10,51,1,4
2019-12-16 11:00:00,381.81200000009267,2,1,0,9,98,1,11,51,1,4
2019-12-16 12:00:00,388.7199999999139,2,1,0,8,95,1,12,51,1,4
2019-12-16 13:00:00,353.8740000000689,2,1,0,8,95,1,13,51,1,4
2019-12-16 14:00:00,343.7179999999935,2,1,0,8,95,1,14,51,1,4
2019-12-16 15:00:00,354.594000000041,2,1,0,8,95,1,15,51,1,4
2019-12-16 16:00:00,351.500999999931,2,1,0,8,95,1,16,51,1,4
2019-12-16 17:00:00,159.78099999995902,2,1,0,8,95,1,17,51,1,4
2019-12-16 18:00:00,96.21900000004098,2,0,0,8,92,1,18,51,1,4
2019-12-16 19:00:00,67.43799999996554,2,0,0,8,92,1,19,51,1,4
2019-12-16 20:00:00,64.28100000001723,2,0,0,8,92,1,20,51,1,4
2019-12-16 21:00:00,63.18600000004517,2,0,0,8,92,1,21,51,1,4
2019-12-16 22:00:00,64.68800000002375,2,0,0,8,92,1,22,51,1,4
2019-12-16 23:00:00,234.2819999999483,2,0,0,8,92,1,23,51,1,4
2019-12-17 00:00:00,262.81200000003446,1,0,0,18,79,0,0,51,2,4
2019-12-17 01:00:00,265.93799999996554,1,0,0,18,79,0,1,51,2,4
2019-12-17 02:00:00,289.28000000002794,1,0,0,18,79,0,2,51,2,4
2019-12-17 03:00:00,303.31299999996554,1,0,0,18,79,0,3,51,2,4
2019-12-17 04:00:00,239.40700000000652,1,0,0,18,79,0,4,51,2,4
2019-12-17 05:00:00,227.15600000001723,1,0,0,18,79,0,5,51,2,4
2019-12-17 06:00:00,268.2499999999418,3,0,0,32,51,1,6,51,2,4
2019-12-17 07:00:00,148.9680000001099,3,0,0,32,51,1,7,51,2,4
2019-12-17 08:00:00,162.31299999996554,3,0,0,32,51,1,8,51,2,4
2019-12-17 09:00:00,193.6569999999483,3,0,0,32,51,1,9,51,2,4
2019-12-17 10:00:00,216.90600000001726,3,0,0,32,51,1,10,51,2,4
2019-12-17 11:00:00,368.625,3,0,0,32,51,1,11,51,2,4
2019-12-17 12:00:00,366.81299999996554,4,0,0,29,37,2,12,51,2,4
2019-12-17 13:00:00,351.8740000000689,4,0,0,29,37,2,13,51,2,4
2019-12-17 14:00:00,341.905999999959,4,0,0,29,37,2,14,51,2,4
2019-12-17 15:00:00,320.81200000003446,4,0,0,29,37,2,15,51,2,4
2019-12-17 16:00:00,323.5,4,0,0,29,37,2,16,51,2,4
2019-12-17 17:00:00,149.09499999997206,4,0,0,29,37,2,17,51,2,4
2019-12-17 18:00:00,86.90500000002794,0,-4,0,15,52,-2,18,51,2,4
2019-12-17 19:00:00,84.46999999997205,0,-4,0,15,52,-2,19,51,2,4
2019-12-17 20:00:00,84.40600000001723,0,-4,0,15,52,-2,20,51,2,4
2019-12-17 21:00:00,77.12400000001071,0,-4,0,15,52,-2,21,51,2,4
2019-12-17 22:00:00,79.9079999999376,0,-4,0,15,52,-2,22,51,2,4
2019-12-17 23:00:00,262.9679999999935,0,-4,0,15,52,-2,23,51,2,4
2019-12-18 00:00:00,278.094000000041,-3,-6,0,8,53,-4,0,51,3,4
2019-12-18 01:00:00,269.405999999959,-3,-6,0,8,53,-4,1,51,3,4
2019-12-18 02:00:00,272.25,-3,-6,0,8,53,-4,2,51,3,4
2019-12-18 03:00:00,278.3740000000689,-3,-6,0,8,53,-4,3,51,3,4
2019-12-18 04:00:00,212.09499999997206,-3,-6,0,8,53,-4,4,51,3,4
2019-12-18 05:00:00,224.81299999996554,-3,-6,0,8,53,-4,5,51,3,4
2019-12-18 06:00:00,254.96799999999348,2,-6,0,2,47,-2,6,51,3,4
2019-12-18 07:00:00,124.78200000000652,2,-6,0,2,47,-2,7,51,3,4
2019-12-18 08:00:00,164.31200000003446,2,-6,0,2,47,-2,8,51,3,4
2019-12-18 09:00:00,194.84299999999348,2,-6,0,2,47,-2,9,51,3,4
2019-12-18 10:00:00,187.59499999997206,2,-6,0,2,47,-2,10,51,3,4
2019-12-18 11:00:00,336.40600000001723,2,-6,0,2,47,-2,11,51,3,4
2019-12-18 12:00:00,334.15600000001723,3,1,0,8,32,2,12,51,3,4
2019-12-18 13:00:00,292.155999999959,3,1,0,8,32,2,13,51,3,4
2019-12-18 14:00:00,307.9070000000065,3,1,0,8,32,2,14,51,3,4
2019-12-18 15:00:00,324.56200000003446,3,1,0,8,32,2,15,51,3,4
2019-12-18 16:00:00,331.68700000003446,3,1,0,8,32,2,16,51,3,4
2019-12-18 17:00:00,109.68799999996554,3,1,0,8,32,2,17,51,3,4
2019-12-18 18:00:00,75.5,1,-4,0,3,55,-1,18,51,3,4
2019-12-18 19:00:00,88.25,1,-4,0,3,55,-1,19,51,3,4
2019-12-18 20:00:00,102.34399999998277,1,-4,0,3,55,-1,20,51,3,4
2019-12-18 21:00:00,86.96899999998277,1,-4,0,3,55,-1,21,51,3,4
2019-12-18 22:00:00,64.65500000002794,1,-4,0,3,55,-1,22,51,3,4
2019-12-18 23:00:00,229.90600000007544,1,-4,0,3,55,-1,23,51,3,4
2019-12-19 00:00:00,256.68799999996554,0,-4,0,4,61,-2,0,51,4,4
2019-12-19 01:00:00,263.6259999999311,0,-4,0,4,61,-2,1,51,4,4
2019-12-19 02:00:00,271.31200000003446,0,-4,0,4,61,-2,2,51,4,4
2019-12-19 03:00:00,281.09399999998277,0,-4,0,4,61,-2,3,51,4,4
2019-12-19 04:00:00,211.65600000001723,0,-4,0,4,61,-2,4,51,4,4
2019-12-19 05:00:00,226.93799999996554,0,-4,0,4,61,-2,5,51,4,4
2019-12-19 06:00:00,273.8740000000689,0,-3,0,22,50,-1,6,51,4,4
2019-12-19 07:00:00,156.37599999993108,0,-3,0,22,50,-1,7,51,4,4
2019-12-19 08:00:00,198.625,0,-3,0,22,50,-1,8,51,4,4
2019-12-19 09:00:00,209.34299999999348,0,-3,0,22,50,-1,9,51,4,4
2019-12-19 10:00:00,190.5,0,-3,0,22,50,-1,10,51,4,4
2019-12-19 11:00:00,313.469000000041,0,-3,0,22,50,-1,11,51,4,4
2019-12-19 12:00:00,368.499000000069,0,-5,0,24,33,-2,12,51,4,4
2019-12-19 13:00:00,306.71899999992456,0,-5,0,24,33,-2,13,51,4,4
2019-12-19 14:00:00,324.56299999996554,0,-5,0,24,33,-2,14,51,4,4
2019-12-19 15:00:00,321.03100000007544,0,-5,0,24,33,-2,15,51,4,4
2019-12-19 16:00:00,332.71899999992456,0,-5,0,24,33,-2,16,51,4,4
2019-12-19 17:00:00,172.28200000000652,0,-5,0,24,33,-2,17,51,4,4
2019-12-19 18:00:00,101.31200000003446,-4,-6,0,11,45,-5,18,51,4,4
2019-12-19 19:00:00,78.68700000003446,-4,-6,0,11,45,-5,19,51,4,4
2019-12-19 20:00:00,65.56299999996554,-4,-6,0,11,45,-5,20,51,4,4
2019-12-19 21:00:00,61.93700000003446,-4,-6,0,11,45,-5,21,51,4,4
2019-12-19 22:00:00,62.0,-4,-6,0,11,45,-5,22,51,4,4
2019-12-19 23:00:00,236.875,-4,-6,0,11,45,-5,23,51,4,4
2019-12-20 00:00:00,253.125,-4,-8,0,3,56,-6,0,51,5,4
2019-12-20 01:00:00,260.905999999959,-4,-8,0,3,56,-6,1,51,5,4
2019-12-20 02:00:00,269.4070000000065,-4,-8,0,3,56,-6,2,51,5,4
2019-12-20 03:00:00,277.25,-4,-8,0,3,56,-6,3,51,5,4
2019-12-20 04:00:00,220.25,-4,-8,0,3,56,-6,4,51,5,4
2019-12-20 05:00:00,244.5,-4,-8,0,3,56,-6,5,51,5,4
2019-12-20 06:00:00,278.56200000003446,1,-8,0,5,52,-3,6,51,5,4
2019-12-20 07:00:00,284.68799999996554,1,-8,0,5,52,-3,7,51,5,4
2019-12-20 08:00:00,297.655999999959,1,-8,0,5,52,-3,8,51,5,4
2019-12-20 09:00:00,327.094000000041,1,-8,0,5,52,-3,9,51,5,4
2019-12-20 10:00:00,259.75,1,-8,0,5,52,-3,10,51,5,4
2019-12-20 11:00:00,158.74999999999997,1,-8,0,5,52,-3,11,51,5,4
2019-12-20 12:00:00,135.68799999996554,2,-1,0,8,32,0,12,51,5,4
2019-12-20 13:00:00,141.9050000000279,2,-1,0,8,32,0,13,51,5,4
2019-12-20 14:00:00,148.46999999997206,2,-1,0,8,32,0,14,51,5,4
2019-12-20 15:00:00,329.8429999999935,2,-1,0,8,32,0,15,51,5,4
2019-12-20 16:00:00,330.2500000000582,2,-1,0,8,32,0,16,51,5,4
2019-12-20 17:00:00,317.53100000001723,2,-1,0,8,32,0,17,51,5,4
2019-12-20 18:00:00,279.09399999998277,-1,-5,0,2,67,-3,18,51,5,4
2019-12-20 19:00:00,272.0319999999483,-1,-5,0,2,67,-3,19,51,5,4
2019-12-20 20:00:00,270.0929999999935,-1,-5,0,2,67,-3,20,51,5,4
2019-12-20 21:00:00,270.68700000003446,-1,-5,0,2,67,-3,21,51,5,4
2019-12-20 22:00:00,195.375,-1,-5,0,2,67,-3,22,51,5,4
2019-12-20 23:00:00,259.4070000000065,-1,-5,0,2,67,-3,23,51,5,4
2019-12-21 00:00:00,277.37500000000006,-3,-7,1,1,77,-5,0,51,6,4
2019-12-21 01:00:00,295.53000000002794,-3,-7,1,1,77,-5,1,51,6,4
